#       flow   flowType   src   dst            time         throughput

           1        tcp     1     3         2.04651                  0
           1        tcp     1     3         40.0262                  0
           1        tcp     1     3         41.0262           0.204666
           1        tcp     1     3         42.0298            367.315
           1        tcp     1     3         43.0302            376.675
           1        tcp     1     3         44.0401            373.125
           1        tcp     1     3         45.0484             369.69
           1        tcp     1     3         46.0581            365.078
           1        tcp     1     3         47.0683            373.026
           1        tcp     1     3         48.0695            360.025
           1        tcp     1     3         49.0735            367.181
           1        tcp     1     3         50.0801            374.375
           1        tcp     1     3         51.0928             368.06
           1        tcp     1     3         52.1019            357.184
           1        tcp     1     3         53.1049            355.302
           1        tcp     1     3         54.1065             363.93
           1        tcp     1     3         55.1129            358.155
           1        tcp     1     3         56.1195            362.155
           1        tcp     1     3         57.1273            361.742
           1        tcp     1     3         58.1349            361.796
           1        tcp     1     3         59.1363            359.929
           1        tcp     1     3         60.1394            363.415
           1        tcp     1     3         61.1452            362.451
           1        tcp     1     3         62.1557             360.74
           1        tcp     1     3         63.1581            359.617
           1        tcp     1     3         64.1623            363.013
           1        tcp     1     3         65.1625            364.453
           1        tcp     1     3          66.172            361.124
           1        tcp     1     3         67.1752            359.296
           1        tcp     1     3         68.1833            361.616
           1        tcp     1     3         69.1844            360.036
           1        tcp     1     3          70.195            360.752
           1        tcp     1     3         71.1988            363.151
           1        tcp     1     3         72.2021            359.246
           1        tcp     1     3         73.2085            362.246
           1        tcp     1     3         74.2143            358.358
           1        tcp     1     3         75.2252            360.609
           1        tcp     1     3         76.2289            363.225
           1        tcp     1     3         77.2304            359.891
           1        tcp     1     3         78.2305            368.591
           1        tcp     1     3         79.2334            371.676
           1        tcp     1     3         80.2385            370.854
           1        tcp     1     3          81.242            375.488
           1        tcp     1     3         82.2453            359.284
           1        tcp     1     3         83.2547            369.262
           1        tcp     1     3         84.2592             371.08
           1        tcp     1     3         85.2651            362.379
           1        tcp     1     3         86.2713            362.293
           1        tcp     1     3         87.2844            355.807
           1        tcp     1     3         88.2895            362.694
           1        tcp     1     3         89.2995            360.933
           1        tcp     1     3         90.3093            365.059
           1        tcp     1     3         91.3147            362.568
           1        tcp     1     3         92.3184            359.128
           1        tcp     1     3         93.3236            362.663
           1        tcp     1     3          94.334             356.74
           1        tcp     1     3         95.3423            357.491
           1        tcp     1     3         96.3469            362.873
           1        tcp     1     3         97.3551            361.577
           1        tcp     1     3         98.3615            362.225
           1        tcp     1     3         99.3657            358.941
           1        tcp     1     3         100.374            361.491
           1        tcp     1     3         101.375            360.177
           1        tcp     1     3          102.38            358.438
           1        tcp     1     3         103.385            362.823
           1        tcp     1     3         104.395            361.187
           1        tcp     1     3         105.404             361.15
           1        tcp     1     3         106.409            358.467
           1        tcp     1     3         107.412            359.593
           1        tcp     1     3          108.42            357.459
           1        tcp     1     3         109.425            362.778
           1        tcp     1     3         110.446            353.008
           1        tcp     1     3         111.451            362.825
           1        tcp     1     3         112.457            362.322
           1        tcp     1     3         113.465            361.796
           1        tcp     1     3         114.475            360.832
           1        tcp     1     3         115.486            360.689
           1        tcp     1     3         116.495            361.207
           1        tcp     1     3           117.5            362.611
           1        tcp     1     3         118.505            358.564
           1        tcp     1     3         119.511              362.5
           1        tcp     1     3         120.518            362.114
           1        tcp     1     3         121.519            364.064
           1        tcp     1     3         122.529            360.974
           1        tcp     1     3          123.53            360.163
           1        tcp     1     3         124.538            365.738
           1        tcp     1     3         125.548             364.99
           1        tcp     1     3          126.55            359.503
           1        tcp     1     3         127.558             361.78
           1        tcp     1     3         128.565            353.809
           1        tcp     1     3          129.57            362.904
           1        tcp     1     3         130.573            359.183
           1        tcp     1     3         131.576            363.493
           1        tcp     1     3         132.584            353.499
           1        tcp     1     3         133.596            360.398
           1        tcp     1     3         134.604            361.553
           1        tcp     1     3         135.611            362.046
           1        tcp     1     3         136.617            358.085
           1        tcp     1     3         137.628            368.676
           1        tcp     1     3         138.638            361.091
           1        tcp     1     3         139.642            367.047
           1        tcp     1     3         140.662            373.553
           1        tcp     1     3         141.665            355.263
           1        tcp     1     3         142.665            360.407
           1        tcp     1     3         143.668            359.542
           1        tcp     1     3         144.674            354.106
           1        tcp     1     3         145.685            364.662
           1        tcp     1     3         146.698            364.027
           1        tcp     1     3         147.701            363.204
           1        tcp     1     3         148.709            361.877
           1        tcp     1     3         149.713            363.085
           1        tcp     1     3         150.714            364.222
           1        tcp     1     3         151.716            363.607
           1        tcp     1     3         152.726            365.148
           1        tcp     1     3         153.731            366.596
           1        tcp     1     3         154.735            363.122
           1        tcp     1     3         155.742            366.183
           1        tcp     1     3         156.747            362.658
           1        tcp     1     3         157.754            366.064
           1        tcp     1     3         158.755            364.164
           1        tcp     1     3         159.762            366.135
           1        tcp     1     3         165.588            16.8728
           1        tcp     1     3         171.611           0.680107
           1        tcp     1     3         172.611                  0
           1        tcp     1     3         183.043                  0
           1        tcp     1     3         184.043           0.329476
           1        tcp     1     3         185.043                  0
           1        tcp     1     3         195.085                  0
           1        tcp     1     3         196.085           0.340135


