#       flow   flowType   src   dst            time         throughput

           1        tcp     1     3         2.00701              337.6
           1        tcp     1     3         3.00797            339.644
           1        tcp     1     3          4.0163            341.222
           1        tcp     1     3         5.02743            340.275
           1        tcp     1     3          6.0352            345.476
           1        tcp     1     3         7.03721            339.286
           1        tcp     1     3         8.04839             344.31
           1        tcp     1     3         9.05525            337.653
           1        tcp     1     3         10.0649            340.789
           1        tcp     1     3         11.0701            338.183
           1        tcp     1     3          12.075            342.405
           1        tcp     1     3         13.0762            339.567
           1        tcp     1     3         14.0773            343.659
           1        tcp     1     3         15.0888            340.178
           1        tcp     1     3         16.0996            340.362
           1        tcp     1     3         17.1029            338.854
           1        tcp     1     3         18.1107            341.413
           1        tcp     1     3         19.1126            343.422
           1        tcp     1     3         20.1184            338.005
           1        tcp     1     3         21.1259            341.503
           1        tcp     1     3         22.1383            339.841
           1        tcp     1     3         23.1417            342.896
           1        tcp     1     3         24.1503            341.134
           1        tcp     1     3         25.1547            342.568
           1        tcp     1     3         26.1583            342.814
           1        tcp     1     3         27.1619             342.82
           1        tcp     1     3          28.162            339.946
           1        tcp     1     3         29.1727            340.407
           1        tcp     1     3         30.1779            342.301
           1        tcp     1     3         31.1886            340.407
           1        tcp     1     3         32.1893            339.725
           1        tcp     1     3         33.2001            340.415
           1        tcp     1     3         34.2097            340.797
           1        tcp     1     3         35.2107            339.617
           1        tcp     1     3         36.2219            340.255
           1        tcp     1     3         37.2291             337.53
           1        tcp     1     3         38.2392            340.639
           1        tcp     1     3         39.2443            338.236
           1        tcp     1     3         40.2537              336.8
           1        tcp     1     3         41.2605             333.59
           1        tcp     1     3         42.2608            331.689
           1        tcp     1     3         43.2686            329.201
           1        tcp     1     3          44.273             330.32
           1        tcp     1     3         45.2845            327.997
           1        tcp     1     3          46.293            333.039
           1        tcp     1     3         47.3014            333.083
           1        tcp     1     3         48.3079            333.716
           1        tcp     1     3         49.3132             338.17
           1        tcp     1     3         50.3186            334.061
           1        tcp     1     3          51.322            342.918
           1        tcp     1     3         52.3301            333.147
           1        tcp     1     3         53.3356             334.05
           1        tcp     1     3         54.3426            341.675
           1        tcp     1     3         55.3541            336.101
           1        tcp     1     3         56.3586            330.279
           1        tcp     1     3          57.368            332.748
           1        tcp     1     3         58.3742            333.804
           1        tcp     1     3         59.3827            337.097
           1        tcp     1     3         60.3915            337.016
           1        tcp     1     3         61.3942            334.961
           1        tcp     1     3         62.4049            332.328
           1        tcp     1     3         63.4057            331.494
           1        tcp     1     3          64.415            332.772
           1        tcp     1     3         65.4247            336.701
           1        tcp     1     3         66.4272            339.124
           1        tcp     1     3         67.4372            328.486
           1        tcp     1     3         68.4465            336.857
           1        tcp     1     3         69.4468            331.667
           1        tcp     1     3         70.4488            331.116
           1        tcp     1     3         71.4514            334.997
           1        tcp     1     3         72.4629            340.158
           1        tcp     1     3         73.4706            341.434
           1        tcp     1     3         74.4753            330.226
           1        tcp     1     3         75.4815            337.873
           1        tcp     1     3         76.4878            333.765
           1        tcp     1     3         77.4917            334.581
           1        tcp     1     3         78.5021             340.52
           1        tcp     1     3         79.5078            333.961
           1        tcp     1     3         80.5174            336.722
           1        tcp     1     3         81.5267            332.774
           1        tcp     1     3         82.5385            331.969
           1        tcp     1     3         83.5436            334.153
           1        tcp     1     3         84.5544            336.355
           1        tcp     1     3         85.5642            332.609
           1        tcp     1     3         86.5723            333.172
           1        tcp     1     3         87.5792            333.579
           1        tcp     1     3         88.5926            331.422
           1        tcp     1     3         89.6022            336.745
           1        tcp     1     3         90.6063            334.505
           1        tcp     1     3         91.6173            340.301
           1        tcp     1     3          92.618            335.627
           1        tcp     1     3         93.6283            336.522
           1        tcp     1     3         94.6291            323.329
           1        tcp     1     3         95.6348            338.017
           1        tcp     1     3         96.6413            341.858
           1        tcp     1     3         97.6488            333.377
           1        tcp     1     3          98.652            342.964
           1        tcp     1     3         99.6522            335.807
           1        tcp     1     3         100.662            336.528
           1        tcp     1     3         101.674            336.229
           1        tcp     1     3         102.681            333.241
           1        tcp     1     3         103.686              338.3
           1        tcp     1     3         104.688            335.455
           1        tcp     1     3         105.697            324.636
           1        tcp     1     3         106.703            333.751
           1        tcp     1     3         107.704            335.638
           1        tcp     1     3         108.711            333.619
           1        tcp     1     3         109.721            332.462
           1        tcp     1     3          110.73            336.973
           1        tcp     1     3         111.733            334.784
           1        tcp     1     3         112.743            332.451
           1        tcp     1     3         113.748            338.556
           1        tcp     1     3         114.758            332.433
           1        tcp     1     3         115.759            343.657
           1        tcp     1     3         116.764            338.382
           1        tcp     1     3         117.769            338.225
           1        tcp     1     3         118.775             329.64
           1        tcp     1     3         119.784            337.192
           1        tcp     1     3         120.785            335.481
           1        tcp     1     3         121.795            328.486
           1        tcp     1     3         122.796            339.647
           1        tcp     1     3         123.803            329.481
           1        tcp     1     3         124.814            340.273
           1        tcp     1     3          125.82            333.804
           1        tcp     1     3         126.826            325.851
           1        tcp     1     3         127.833            341.491
           1        tcp     1     3         128.835            331.112
           1        tcp     1     3         129.845            336.776
           1        tcp     1     3         130.849            334.494
           1        tcp     1     3         131.854             338.34
           1        tcp     1     3          132.86            329.711
           1        tcp     1     3         133.862            335.152
           1        tcp     1     3         134.868            341.891
