#       flow   flowType   src   dst            time         throughput

           1        tcp     2     5               2                  0
           1        tcp     2     5         41.1114                  0
           1        tcp     2     5         42.1114          0.0996317
           1        tcp     2     5         43.1125            196.384
           1        tcp     2     5         44.1232            206.693
           1        tcp     2     5         45.1357            210.355
           1        tcp     2     5         46.1404            212.002
           1        tcp     2     5         47.1538            206.137
           1        tcp     2     5          48.163            211.055
           1        tcp     2     5         49.1733            210.813
           1        tcp     2     5         50.1834            210.871
           1        tcp     2     5         51.1918            207.157
           1        tcp     2     5         52.2011             211.02
           1        tcp     2     5         53.2044            204.133
           1        tcp     2     5         54.2208            209.551
           1        tcp     2     5           55.23            211.052
           1        tcp     2     5         56.2469            209.456
           1        tcp     2     5         57.2578            210.696
           1        tcp     2     5         58.2773            208.904
           1        tcp     2     5         59.2899            210.352
           1        tcp     2     5         60.3084            209.115
           1        tcp     2     5         61.3202            202.422
           1        tcp     2     5          62.336            201.611
           1        tcp     2     5         63.3543            201.115
           1        tcp     2     5         64.3633            198.917
           1        tcp     2     5         65.3778            201.869
           1        tcp     2     5         66.3974            200.866
           1        tcp     2     5         67.4084            202.564
           1        tcp     2     5         68.4244            201.586
           1        tcp     2     5         69.4332            203.011
           1        tcp     2     5         70.4418            203.059
           1        tcp     2     5         71.4463            203.867
           1        tcp     2     5         72.4484            204.374
           1        tcp     2     5          73.467            205.096
           1        tcp     2     5         74.4803            206.154
           1        tcp     2     5         75.5035            204.146
           1        tcp     2     5         76.5094            207.679
           1        tcp     2     5          77.519            206.904
           1        tcp     2     5         78.5214            208.403
           1        tcp     2     5         79.5318            206.736
           1        tcp     2     5         80.5394            207.326
           1        tcp     2     5           81.56            204.686
           1        tcp     2     5         82.5717            206.471
           1        tcp     2     5          83.593            204.544
           1        tcp     2     5         84.5939            204.612
           1        tcp     2     5         85.6015            203.266
           1        tcp     2     5         86.6064            207.864
           1        tcp     2     5         87.6117             199.66
           1        tcp     2     5         88.6267            205.801
           1        tcp     2     5         89.6487            204.405
           1        tcp     2     5         90.6677            209.018
           1        tcp     2     5         91.6788            206.603
           1        tcp     2     5         92.6989            204.773
           1        tcp     2     5         93.7022            208.209
           1        tcp     2     5         94.7236            204.529
           1        tcp     2     5         95.7422            209.091
           1        tcp     2     5         96.7426             204.73
           1        tcp     2     5         97.7684            207.634
           1        tcp     2     5         98.7722            208.092
           1        tcp     2     5         99.7922            204.809
           1        tcp     2     5         100.806            206.117
           1        tcp     2     5         101.816            206.757
           1        tcp     2     5         102.817             204.55
           1        tcp     2     5         103.839            208.451
           1        tcp     2     5         104.863            207.934
           1        tcp     2     5         105.877            206.159
           1        tcp     2     5         106.897            204.656
           1        tcp     2     5         107.904            207.581
           1        tcp     2     5         108.925            204.567
           1        tcp     2     5         109.926            208.624
           1        tcp     2     5         110.943            205.452
           1        tcp     2     5         111.964            208.527
           1        tcp     2     5         112.968            208.194
           1        tcp     2     5         113.977            206.867
           1        tcp     2     5         114.989            206.458
           1        tcp     2     5         116.001            206.581
           1        tcp     2     5         117.002            208.603
           1        tcp     2     5         118.006            199.962
           1        tcp     2     5         119.032            207.616
           1        tcp     2     5         120.036            207.952
           1        tcp     2     5         121.045            207.031
           1        tcp     2     5         122.056             206.71
           1        tcp     2     5         123.075            204.923
           1        tcp     2     5         124.079            208.004
           1        tcp     2     5         125.086            203.409
           1        tcp     2     5         126.087            204.599
           1        tcp     2     5         127.109            204.375
           1        tcp     2     5         128.112            208.268
           1        tcp     2     5         129.133            204.584
           1        tcp     2     5         130.159            207.739
           1        tcp     2     5         131.168            206.945
           1        tcp     2     5         132.169            200.598
           1        tcp     2     5         133.182            206.234
           1        tcp     2     5         134.204            204.352
           1        tcp     2     5         135.231            207.341
           1        tcp     2     5         136.256            207.775
           1        tcp     2     5         137.257             208.66
           1        tcp     2     5         138.276            204.955
           1        tcp     2     5          139.28            208.183
           1        tcp     2     5         140.285            207.925
           1        tcp     2     5         141.294            207.039
           1        tcp     2     5           142.3            207.503
           1        tcp     2     5           143.3             204.78
           1        tcp     2     5         144.306            207.725
           1        tcp     2     5         145.328            204.419
           1        tcp     2     5         146.329            204.551
           1        tcp     2     5         147.338            207.078
           1        tcp     2     5         148.359            204.557
           1        tcp     2     5         149.362            208.361
           1        tcp     2     5         150.364            208.434
           1        tcp     2     5          151.37            207.709
           1        tcp     2     5         152.396             203.56
           1        tcp     2     5         153.407            206.498
           1        tcp     2     5         154.429            204.415
           1        tcp     2     5         155.441            206.432
           1        tcp     2     5         156.454            206.174
           1        tcp     2     5         157.462            207.344
           1        tcp     2     5         158.485            204.109
           1        tcp     2     5         159.494            207.171


