#       flow   flowType   src   dst            time         throughput

           1        tcp     1     3               2                  0
           1        tcp     1     3         39.1102                  0
           1        tcp     1     3         40.1102            0.10473
           1        tcp     1     3         40.3821            60.2599
           1        tcp     1     3         40.6104            89.7019
           1        tcp     1     3         40.8263            113.863
           1        tcp     1     3          41.058            106.081
           1        tcp     1     3         41.2795             166.36
           1        tcp     1     3         41.5013            184.692
           1        tcp     1     3         41.7097            216.257
           1        tcp     1     3         42.5217            25.2218
           1        tcp     1     3         42.7585            103.786
           1        tcp     1     3         42.9819            73.3376
           1        tcp     1     3         43.2024            111.421
           1        tcp     1     3         43.4354            175.788
           1        tcp     1     3         43.6476            154.481
           1        tcp     1     3         43.8916            117.464
           1        tcp     1     3         44.1273             104.27
           1        tcp     1     3         44.3416            152.958
           1        tcp     1     3         44.5634             147.72
           1        tcp     1     3         44.8019            85.8738
           1        tcp     1     3         45.4867            17.9441
           1        tcp     1     3          45.744            31.8388
           1        tcp     1     3         45.9533            39.1291
           1        tcp     1     3         46.2786            37.7827
           1        tcp     1     3         46.5096            106.388
           1        tcp     1     3         46.7565            66.3388
           1        tcp     1     3         46.9688            57.8994
           1        tcp     1     3         47.2524            43.3272
           1        tcp     1     3           47.48            71.9715
           1        tcp     1     3         47.7195            102.638
           1        tcp     1     3         47.9643            100.377
           1        tcp     1     3         48.2071            50.6167
           1        tcp     1     3         48.4368             89.134
           1        tcp     1     3          48.642            139.726
           1        tcp     1     3         48.8666            72.9736
           1        tcp     1     3          49.086             56.003
           1        tcp     1     3         49.2928            79.2065
           1        tcp     1     3         49.5108            131.527
           1        tcp     1     3         49.7255            114.491
           1        tcp     1     3         49.9954            60.6924
           1        tcp     1     3         50.2361            34.0316
           1        tcp     1     3         50.4779            50.8221
           1        tcp     1     3         50.6939            75.8739
           1        tcp     1     3         50.9292            87.0186
           1        tcp     1     3         51.1974            45.8236
           1        tcp     1     3         51.4521            64.3315
           1        tcp     1     3         51.6985            99.7272
           1        tcp     1     3         51.9042            59.7266
           1        tcp     1     3         52.1361            52.9987
           1        tcp     1     3         52.3644            71.7671
           1        tcp     1     3         52.5927            107.648
           1        tcp     1     3         52.7989            178.793
           1        tcp     1     3         53.0051            139.049
           1        tcp     1     3         53.2328            125.884
           1        tcp     1     3         53.4644            159.194
           1        tcp     1     3         53.6755            116.429
           1        tcp     1     3          53.877            40.6594
           1        tcp     1     3         54.0999            91.8644
           1        tcp     1     3         54.3002            102.264
           1        tcp     1     3         54.5405            85.2227
           1        tcp     1     3         54.7493            78.4539
           1        tcp     1     3         54.9663            75.5077
           1        tcp     1     3         55.1866            55.7825
           1        tcp     1     3         55.4622             44.577
           1        tcp     1     3         55.6779            56.9655
