#       flow   flowType   src   dst            time         throughput

           0        tcp     0    14         1.25335            16.1672
           0        tcp     0    14         1.39511            86.6838
           0        tcp     0    14         1.50851            108.355
           0        tcp     0    14         1.61512            115.268
           0        tcp     0    14         1.74532             94.377
           0        tcp     0    14         1.85342            113.667
           0        tcp     0    14          1.9544            121.686
           0        tcp     0    14         2.10488            108.878
           0        tcp     0    14         2.22706            100.577
           0        tcp     0    14         2.34425            104.851
           0        tcp     0    14         2.45042            115.748
           0        tcp     0    14         2.55797            114.246
           0        tcp     0    14         2.65988            120.581
           0        tcp     0    14         2.80151            115.682
           0        tcp     0    14         2.93943            118.794
           0        tcp     0    14         3.04389            117.636
           0        tcp     0    14         3.18586            115.399
           0        tcp     0    14         3.31568            126.213
           0        tcp     0    14         3.41636            122.041
           0        tcp     0    14         3.52666            111.411
           0        tcp     0    14         3.63434            114.112
           0        tcp     0    14         3.76097            129.384
           0        tcp     0    14         3.87163            111.045
           0        tcp     0    14         3.99265             101.54
           0        tcp     0    14         4.09952            153.305
           0        tcp     0    14         4.20579            115.633
           0        tcp     0    14         4.36295            78.1863
           0        tcp     0    14         4.46835            155.444
           0        tcp     0    14         4.58666            103.863
           0        tcp     0    14          4.7303            114.066
           0        tcp     0    14         4.84563            106.547
           0        tcp     0    14         4.94969             118.08
           0        tcp     0    14         5.07801            127.684
           0        tcp     0    14         5.19242            143.194
           0        tcp     0    14          5.3015            112.654
           0        tcp     0    14          5.4339            123.747
           0        tcp     0    14         5.54542            110.183
           0        tcp     0    14         5.65307            114.148
           0        tcp     0    14         5.79413            87.1147
           0        tcp     0    14         5.91394            136.747
           0        tcp     0    14         6.03334             102.92
           0        tcp     0    14         6.14084            38.1006
           0        tcp     0    14         6.27725             150.14
           0        tcp     0    14         6.40987             123.54
           0        tcp     0    14         6.51323             118.88
           0        tcp     0    14         6.61631            79.4774
           0        tcp     0    14         6.75128            91.0387
           0        tcp     0    14         6.87108            102.573
           0        tcp     0    14         7.00658             120.92
           0        tcp     0    14         7.10755            121.696
           0        tcp     0    14         7.26021            107.322
           0        tcp     0    14         7.40132            116.108
           0        tcp     0    14         7.51691            106.309
           0        tcp     0    14         7.63276            106.061
           0        tcp     0    14         7.73977            114.837
           0        tcp     0    14         7.84474            117.061
           0        tcp     0    14         7.95151            115.091
           0        tcp     0    14         8.07525            99.2996
           0        tcp     0    14         8.20178            129.492
           0        tcp     0    14         8.30933            114.256
           0        tcp     0    14         8.47882            96.6623
           0        tcp     0    14         8.64424            74.2858
           0        tcp     0    14         8.79464            190.634
           0        tcp     0    14         8.91355            103.338
           0        tcp     0    14         9.02451            73.8333
           0        tcp     0    14         9.14489            102.075
           0        tcp     0    14         9.27392            95.2332
           0        tcp     0    14         9.41866            113.191
           0        tcp     0    14         9.55509            120.095
           0        tcp     0    14          9.6637            75.4234
           0        tcp     0    14         9.77284            150.125
