#       flow   flowType   src   dst            time         throughput

           1        tcp     2     5         2.07645                  0
           1        tcp     2     5         39.0412                  0
           1        tcp     2     5         40.0412            0.20983
           1        tcp     2     5         40.2817            153.262
           1        tcp     2     5         40.5032            221.948
           1        tcp     2     5         40.7047             182.95
           1        tcp     2     5         40.9179            211.337
           1        tcp     2     5          41.131            269.074
           1        tcp     2     5         41.3496             243.54
           1        tcp     2     5          41.851            114.381
           1        tcp     2     5          42.057            258.402
           1        tcp     2     5         42.2684            329.475
           1        tcp     2     5         42.4695            325.911
           1        tcp     2     5         42.6711            243.709
           1        tcp     2     5         42.8801            274.419
           1        tcp     2     5         43.0833             241.91
           1        tcp     2     5         43.2871            281.304
           1        tcp     2     5         43.4889            142.112
           1        tcp     2     5         43.7392             179.98
           1        tcp     2     5          43.981            186.362
           1        tcp     2     5         44.2068            217.698
           1        tcp     2     5         44.4222            285.174
           1        tcp     2     5          45.264            53.5276
           1        tcp     2     5          45.467            262.273
           1        tcp     2     5         45.7943            112.639
           1        tcp     2     5         46.0303            17.3541
           1        tcp     2     5         46.2354            219.641
           1        tcp     2     5         46.4402            240.076
           1        tcp     2     5         46.6473            197.703
           1        tcp     2     5         46.8502            262.446
           1        tcp     2     5         47.2556            131.364
           1        tcp     2     5         47.4615            159.161
           1        tcp     2     5         47.6724             310.66
           1        tcp     2     5         47.8836            290.907
           1        tcp     2     5         48.0942            233.443
           1        tcp     2     5         48.3335            154.011
           1        tcp     2     5         48.5449            155.059
           1        tcp     2     5         48.7709            199.359
           1        tcp     2     5         48.9795            215.927
           1        tcp     2     5         49.1907            213.342
           1        tcp     2     5         49.4052            171.902
           1        tcp     2     5         49.6065            183.078
           1        tcp     2     5         49.8103            261.292
           1        tcp     2     5         50.0163            298.308
           1        tcp     2     5         50.2287            134.949
           1        tcp     2     5         50.6162            95.1323
           1        tcp     2     5         50.8164            225.148
           1        tcp     2     5          51.258            74.1904
           1        tcp     2     5         51.4836            217.862
           1        tcp     2     5         51.7791            152.493
           1        tcp     2     5         51.9809            182.715
           1        tcp     2     5         52.1859            219.712
